Age,Gender,Race,Featurs
40,0,4,229.45669845040288
40,0,4,219.66185016256574
40,0,4,228.5896220224892
40,0,4,223.33586263692257
40,1,0,245.64813692015275
40,1,0,206.84031868977
40,1,0,223.28437830597102
40,1,0,231.9614281331718
40,1,0,257.7098456278859
40,1,0,225.6688356984247
40,1,0,240.09041261117426
40,1,0,229.43266031093287
40,1,0,212.18157990583086
40,1,0,227.49868138579149
40,1,0,238.26593031129767
40,1,0,223.49854135956238
40,1,0,269.4359270362868
40,1,0,260.31675685836666
40,1,0,232.94627651539224
40,1,0,228.84403941683172
40,1,0,255.8886833054429
40,1,0,221.84773373259887
40,1,0,249.4743923856264
40,1,0,246.80138229721737
40,1,0,238.85843584883904
40,1,0,257.73256994004674
40,1,0,248.6962708454256
40,1,0,244.87176465073873
40,1,0,244.3857946172555
40,1,0,242.26664068304464
40,1,0,258.18459319605
40,1,0,245.24711755056603
40,1,0,222.60030500438563
40,1,0,241.40269286187308
40,1,0,213.21939142246788
40,1,0,240.39998894523364
40,1,0,254.40155928086776
40,1,0,231.82946721554262
40,1,0,238.81915951572606
40,1,0,226.73978003299052
40,1,0,241.12217533836292
40,1,0,238.7080628937433
40,1,0,212.44490781340622
40,1,0,235.72375261963998
40,1,0,241.40872925719896
40,1,0,228.2765406359727
40,1,0,220.78549360545975
40,1,0,228.31846396198233
40,1,0,216.26352528530617
40,1,0,236.28187495785818
40,1,0,213.07165858586507
40,1,0,228.9414925768121
40,1,0,247.5786336215617
40,1,0,247.01797754117192
40,1,0,234.67278951950104
40,1,0,228.36015804265685
40,1,0,236.23599171250535
40,1,0,247.6979120509399
40,1,0,245.3822206371924
40,1,0,247.94362733148228
40,1,0,232.8828392112858
40,1,0,220.59101117932414
40,1,0,251.50388947930105
40,1,1,284.52598713708966
40,1,1,197.1213018806413
40,1,1,243.63832675197295
40,1,1,235.22507862415958
40,1,1,214.03047668696388
40,1,1,246.98129489591417
40,1,1,232.30411117755636
40,1,1,237.64892909655634
40,1,1,229.67024441114805
40,1,1,209.234987418149
40,1,1,236.5528754364924
40,1,1,201.9841134312908
40,1,1,181.94998690786494
40,1,1,244.89331057604986
40,1,1,216.60477798665715
40,1,1,267.66915714210154
40,1,1,252.82670188855855
40,1,1,235.85143504143204
40,1,1,262.63234262047825
40,1,1,184.0265727536154
40,1,1,254.78514787591126
40,1,1,229.30478944799228
40,1,1,225.69177235342585
40,1,1,237.45634151243053
40,1,1,223.4776653528554
40,1,1,245.1848630309821
40,1,1,226.09671558029282
40,1,1,241.275365416746
40,1,1,243.8496716281612
40,1,1,245.7409097047871
40,1,1,243.82370240141285
40,1,1,245.7660390553362
40,1,1,195.0009733613819
40,1,1,246.31194197149387
40,1,1,199.98935202915686
40,1,1,253.3679717638168
40,1,1,250.28003951058324
40,1,1,247.6055591264929
40,1,1,226.26312042878146
40,1,1,232.6246897629646
40,1,1,235.73174187874173
40,1,1,269.6273907110378
40,1,1,246.35993586829437
40,1,1,253.4862309428578
40,1,1,224.90263441666514
40,1,1,236.22958506724726
40,1,1,237.88120511615466
40,1,1,233.1080636691841
40,1,1,252.57867571833742
40,1,1,211.5596975887566
40,1,1,251.03390295894468
40,1,1,222.85972262813556
40,1,2,248.19391487685817
40,1,2,229.6222890163567
40,1,2,248.19391487685817
40,1,2,222.04086741811375
40,1,2,235.7333652449205
40,1,2,254.4927251445386
40,1,2,228.9881668701449
40,1,2,235.3529918362005
40,1,2,210.0784002149715
40,1,2,227.78029266228563
40,1,2,209.99271734566173
40,1,2,222.24329530515524
40,1,2,258.7541469299131
40,1,2,217.034545026553
40,1,2,253.96993764603747
40,1,2,246.1647340807228
40,1,2,241.70300501300804
40,1,2,246.0664014689579
40,1,3,215.8245699039924
40,1,3,204.64382462217597
40,1,3,237.19812384025101
40,1,3,238.16523484378084
40,1,3,242.80935621943544
40,1,4,243.37534348659335
40,1,4,227.49570846888605
41,0,0,240.35111374572904
41,0,0,204.6529248718673
41,0,0,235.4921148487386
41,0,0,248.5812725582227
41,0,0,255.09517212289734
41,0,0,259.30469712654894
41,0,0,215.12886622305896
41,0,0,200.6810852781426
41,0,0,210.27271054730045
41,0,0,224.10389766702167
41,0,0,250.42880766042813
41,0,0,158.69254073619246
41,0,0,236.8830826771246
41,0,0,234.4426986975039
41,0,0,238.9991333512097
41,0,0,213.97176477888252
41,0,0,248.87232560611352
41,0,0,239.58330721785407
41,0,0,236.5754983312643
41,0,0,201.19327217537747
41,0,0,199.02846651414643
41,0,0,231.4140051523916
41,0,1,237.47412199599188
41,0,1,244.09928663998252
41,0,1,235.79523051987408
41,0,1,202.93885695437308
41,0,1,229.11425378633146
41,0,1,228.50162738951684
41,0,1,238.48294048724844
41,0,1,233.13967566990084
41,0,1,238.278480991194
41,0,1,179.7111945733563
41,0,1,216.76049067338838
41,0,1,233.14987939283344
41,0,1,245.33349882984507
41,0,1,223.8471297373585
41,0,1,215.4621854253588
41,0,1,210.68419392376697
41,0,1,229.40998450601015
41,0,2,192.48362332527367
41,0,2,225.00873278502007
41,0,2,250.48350266484942
41,0,4,226.71074832004115
41,1,0,245.8909848400444
41,1,0,229.94642542258
41,1,0,197.8110298458251
41,1,1,231.15547832647462
41,1,1,267.1942000974507
41,1,1,245.9945440680761
41,1,1,210.80059578225791
41,1,1,234.93304076427899
41,1,1,228.20937753577033
41,1,1,244.931727575319
41,1,1,238.66059289175809
41,1,1,257.73154796367874
41,1,1,242.97215653943812
41,1,2,266.0425007719054
41,1,4,263.90017964110115
41,1,4,218.35334287399672
42,0,0,248.27099987107331
42,0,0,224.62028358811375
42,0,0,213.20534615429403
42,0,0,224.75171300516604
42,0,0,216.5266445944694
42,0,0,228.73511174077947
42,0,0,243.1351318923526
42,0,0,235.26306980280037
42,0,0,230.0494570416464
42,0,0,257.40160584159185
42,0,0,198.06292650486017
42,0,0,241.2983192632745
42,0,0,222.38637760802283
42,0,0,237.35416524724673
42,0,0,228.88916800486186
42,0,0,252.39480294662633
42,0,0,233.93642945167605
42,0,0,245.00970340038342
42,0,0,256.1570475183346
42,0,0,238.01596660883
42,0,0,225.66378489171143
42,0,0,250.1198985324649
42,0,0,239.8381506861926
42,0,0,250.46191332731593
42,0,0,235.40951661654685
42,0,0,219.06899082529372
42,0,0,228.29984740869952
42,0,0,219.94259682711493
42,0,0,221.9976863011162
42,0,0,248.3777829514507
42,0,0,236.5020420496378
42,0,0,244.3151605683376
42,0,0,234.3564716354463
42,0,0,234.77181579125107
42,0,0,199.79700158820583
42,0,0,230.1780398755114
42,0,0,237.35305793455228
42,0,0,239.3395150892881
42,0,0,235.10498365579534
42,0,0,226.4890794117133
42,0,0,241.67199921594943
42,0,0,214.66850748971265
42,0,0,251.16818355921373
42,0,0,225.79683083098445
42,0,0,233.57388427141035
42,0,0,248.91117214772044
42,0,0,219.66886042466209
42,0,0,228.73254766463555
42,0,0,223.15488033035803
42,0,0,230.76534144951836
42,0,0,230.39236635141395
42,0,0,244.13801225146605
42,0,0,235.42789172876786
42,0,0,203.68097678517148
42,0,0,243.47791275256174
42,0,1,244.11187718619757
42,0,1,226.99279521863133
42,0,1,219.6160615929861
42,0,1,209.43612362508352
42,0,1,207.49896327048137
42,0,1,225.30788682553936
42,0,1,199.47386782883285
42,0,1,245.2152101912735
42,0,1,194.3436532823986
42,0,1,227.7119020842252
42,0,1,220.95410754932277
42,0,1,217.5432442653069
42,0,1,250.01912828419714
42,0,1,229.266627374701
42,0,1,229.42935130862895
42,0,1,234.5157782377834
42,0,1,221.47210806605307
42,0,1,213.19231449546254
42,0,1,228.06441133848682
42,0,1,249.25130463246424
42,0,1,234.4135041810071
42,0,1,183.50017495942552
42,0,1,253.37474578600074
42,0,1,229.18224974036713
42,0,1,240.29958612770687
42,0,1,205.965027312544
42,0,1,230.77486303072052
42,0,1,239.41929784542725
42,0,1,226.97496446441684
42,0,2,227.01056128423227
42,0,2,222.06524320151658
42,0,2,254.53503607394063
42,0,2,212.4996984136805
42,0,2,244.25591279915085
42,0,2,215.39337459288288
42,0,2,227.98263028575897
42,0,3,260.336281606856
42,0,3,222.01509215338237
42,0,3,228.6287798369138
42,0,3,195.3282134503284
42,0,3,225.05065584140078
42,0,3,211.5170839684744
42,0,3,240.93753474418259
42,0,3,209.27786292856416
42,0,3,239.34029487740412
42,0,3,233.03107325787312
42,0,4,248.03479601970054
42,0,4,247.24476117541786
42,0,4,214.36618518155538
42,0,4,233.6675870835793
42,1,0,234.41717295522926
42,1,0,245.87440626510698
42,1,0,255.5452369613976
42,1,0,225.60945391136627
42,1,0,206.91306010610253
42,1,0,204.42029622452873
42,1,0,225.42082114168463
42,1,0,245.237401990816
42,1,0,254.33512630048662
42,1,0,236.3825758438074
42,1,0,247.40050230650425
42,1,0,222.21808219452336
42,1,0,225.35491363835064
42,1,0,253.24383170193872
42,1,0,255.47605163923248
42,1,0,215.2930444463156
42,1,1,196.2632129956722
42,1,1,232.8578825139379
42,1,1,236.8218826774492
42,1,1,255.3500477115599
42,1,1,242.19910664963243
42,1,1,239.471898135152
42,1,1,207.12200787062835
42,1,1,241.96736619627802
42,1,1,232.32269001142737
42,1,1,237.8589470903936
42,1,1,211.71959746027528
42,1,1,243.60163688992458
42,1,1,244.21842980099586
42,1,1,238.29833749793642
42,1,1,242.03481167320388
42,1,1,235.53533651397063
42,1,1,221.73792911345527
42,1,1,241.69930574903879
42,1,1,249.71241709278098
42,1,1,229.5106741763631
42,1,1,243.76702724790258
42,1,1,243.20782133793784
42,1,1,225.04430077719996
42,1,1,230.43426896001804
42,1,1,245.21166783846886
42,1,1,251.4595520249992
42,1,1,275.2618927135554
42,1,1,242.8327875990643
42,1,2,210.37698934909116
42,1,2,231.87390729315507
42,1,2,234.26570814523413
42,1,2,221.93203225395266
42,1,4,238.8760351584117
42,1,4,227.19135822339473
43,0,0,226.38476140223918
43,0,0,228.03863856836455
43,0,0,205.94771979776885
43,0,0,195.70149360030288
43,0,0,247.29713828985712
43,0,0,216.26100176238072
43,0,0,231.40705094545208
43,0,0,248.04039356637742
43,0,0,222.1460513605066
43,0,0,223.68282204366398
43,0,0,225.29791310045624
43,0,0,228.74246198006534
43,0,0,215.84345999995224
43,0,0,214.79310223219807
43,0,0,260.5239265700439
43,0,0,231.80840279618468
43,0,0,260.27913871222927
43,0,0,214.53155098422488
43,0,0,238.8041701137471
43,0,0,224.65591520745872
43,0,0,241.5193822120274
43,0,0,223.33192119058214
43,0,0,238.44993451031945
43,0,0,235.3681966332587
43,0,1,232.80234396147216
43,0,1,205.27941750323623
43,0,1,239.9817660405593
43,0,1,235.94792024412195
43,0,1,239.2589448059654
43,0,1,236.19076554067402
43,0,1,222.99384036461134
43,0,1,209.86293112356208
43,0,1,234.79275942886352
43,0,1,222.5768552424159
43,0,1,241.26771962972876
43,0,2,233.69995217466612
43,0,2,236.40763005324885
43,0,2,240.27054401634723
43,0,2,257.75590840639836
43,0,2,229.75879903704075
43,0,3,198.45947937619655
43,0,3,223.8210808747584
43,0,4,228.33159058421944
43,1,0,237.2744405606564
43,1,0,204.03940527702247
43,1,0,231.01213749781834
43,1,0,236.51536855445644
43,1,0,218.78906430052723
43,1,0,254.82300084231105
43,1,0,247.34845988043304
43,1,1,222.66153319523346
43,1,1,233.6514733695932
43,1,1,236.9419795494265
43,1,1,250.57030479599624
43,1,1,239.136538997464
43,1,1,263.8839297686974
43,1,1,255.52932076892188
43,1,1,244.21225620309133
43,1,1,237.33356401202332
43,1,1,234.75593100326935
43,1,1,252.99742467350205
43,1,1,243.75486197376262
43,1,1,249.87196891496174
43,1,1,247.31702114131232
43,1,2,243.0492550406018
43,1,2,220.9885485911708
43,1,4,236.72758690635905
43,1,4,232.28884187878396
43,1,4,232.16206420309354
43,1,4,238.5903779144943
43,1,4,237.463199765598
44,0,0,195.8264906326619
44,0,0,250.02874501941645
44,0,0,259.4265272948386
44,0,0,258.22190183652447
44,0,0,230.12963717206952
44,0,0,242.8935328791486
44,0,0,213.47990817132256
44,0,1,236.49596777095212
44,0,1,238.23548140367404
44,0,1,205.98277661665372
44,0,1,205.8004801100481
44,0,1,244.58472402193416
44,0,1,226.5365828568706
44,0,1,231.33167500219798
44,0,1,243.2158895412972
44,0,1,206.9360533699553
44,0,1,229.66089565302133
44,0,2,224.79038142091093
44,0,3,227.4757854510819
44,0,4,224.23435817390538
44,1,0,260.3384412071132
44,1,0,225.67382981642515
44,1,0,247.58297201990072
44,1,0,246.57713828566946
44,1,1,243.14596863596526
44,1,1,247.14536186220846
44,1,1,246.64774515767152
44,1,1,233.24967331639363
44,1,1,246.99436653943138
45,0,0,257.44527323800844
45,0,0,231.40947676070112
45,0,0,227.83739287423822
45,0,0,205.5006911095559
45,0,0,192.8431954743319
45,0,0,229.09788677767628
45,0,0,221.28930816050382
45,0,0,208.73574579481817
45,0,0,260.6810798558142
45,0,0,242.48635209549946
45,0,0,230.66118149378872
45,0,0,227.42283038684948
45,0,0,193.90479933960557
45,0,0,224.98922868869698
45,0,0,239.1021761645845
45,0,0,230.75857204567964
45,0,0,236.36293120566222
45,0,0,241.46719936952638
45,0,0,213.16739144410678
45,0,0,246.22576003589018
45,0,0,252.61826393053587
45,0,0,220.57006124787665
45,0,0,216.20515016436673
45,0,0,243.92398500360275
45,0,0,225.4169121421872
45,0,0,233.22528099924284
45,0,0,244.3780329007906
45,0,0,235.35893883355723
45,0,0,244.70981111766483
45,0,0,212.232938919096
45,0,0,222.65472121644717
45,0,0,221.27151047316207
45,0,0,233.70331803753658
45,0,0,242.24670603046246
45,0,0,261.5434483827998
45,0,0,199.56173785919617
45,0,0,201.83719843640233
45,0,0,244.47295973648176
45,0,0,236.59741831994404
45,0,0,259.054398092465
45,0,0,230.36387564559882
45,0,0,217.86394253203295
45,0,0,224.1136214416534
45,0,0,254.7134899107526
45,0,0,210.98742439470607
45,0,0,243.3927343548333
45,0,0,251.9794380886991
45,0,0,253.05139378898104
45,0,0,229.06325477539121
45,0,0,224.6270747477301
45,0,0,228.88279932774992
45,0,0,207.54350288652574
45,0,0,255.63445673577522
45,0,0,238.2646076235144
45,0,0,236.34921455546373
45,0,0,243.70987785331238
45,0,0,224.49860495558988
45,0,0,249.94965057695566
45,0,0,194.7932113949599
45,0,0,250.15082429022343
45,0,0,256.406157558161
45,0,0,221.75754604290557
45,0,0,234.99654306346218
45,0,0,239.6898025082126
45,0,0,221.46304232751118
45,0,0,226.53862222239772
45,0,0,226.10192534054696
45,0,0,240.66328982244934
45,0,0,261.55851965109935
45,0,0,248.82073352023258
45,0,0,234.18230797960794
45,0,0,253.7928597111228
45,0,0,233.00608899505488
45,0,0,232.63957754031014
45,0,0,233.148646898065
45,0,0,223.85616337288272
45,0,0,207.15822363714548
45,0,0,233.23449094181493
45,0,0,238.10948993253692
45,0,0,220.35723989072824
45,0,0,252.56944149514806
45,0,0,238.13139170768656
45,0,0,218.7868706905909
45,0,0,240.781552091861
45,0,0,218.42026986212076
45,0,0,251.26351010960053
45,0,0,268.81753592793757
45,0,0,216.20467363358114
45,0,0,173.41272156890656
45,0,0,244.57926564544886
45,0,0,229.4033769974577
45,0,0,233.55195214307855
45,0,0,230.24084669820166
45,0,0,199.096754101718
45,0,0,225.78019742041235
45,0,0,250.65568748946308
45,0,1,230.70506119892002
45,0,1,237.00261586944302
45,0,1,234.69308885979012
45,0,1,220.31431429882105
45,0,1,199.78388133742104
45,0,1,231.26612070604205
45,0,1,231.74623642732092
45,0,1,224.5333123368079
45,0,1,230.97278051138278
45,0,1,234.28340095722092
45,0,1,233.06421914827533
45,0,1,221.3466513911702
45,0,1,230.29691948779063
45,0,1,217.91801767889962
45,0,1,211.16645856827787
45,0,1,239.46922499815804
45,0,1,242.4167915474996
45,0,1,249.78707421345086
45,0,1,255.58219301793685
45,0,1,201.81666383021175
45,0,1,235.18627095684147
45,0,1,234.86077644807207
45,0,1,245.4788962593036
45,0,1,237.8604390884598
45,0,1,251.86459165454522
45,0,1,238.04904474514788
45,0,1,212.71928418595482
45,0,1,232.13717366560059
45,0,1,202.20824640169323
45,0,1,248.49311099079915
45,0,1,252.724302168095
45,0,1,231.31286122376716
45,0,1,215.17463831807186
45,0,1,223.94880900105352
45,0,1,230.7804206021288
45,0,1,240.96311221416545
45,0,1,225.42303516112452
45,0,1,250.97405619945764
45,0,1,235.95921500366637
45,0,1,239.47221769191833
45,0,1,253.04967037360848
45,0,1,227.01106387789775
45,0,1,224.11392202330813
45,0,1,208.29852107396292
45,0,1,244.05198754653725
45,0,1,265.99971194879265
45,0,1,243.52344247612135
45,0,1,241.24837052060818
45,0,1,243.98390142861783
45,0,1,242.09175926062036
45,0,1,259.49274320634686
45,0,1,266.69477018246437
45,0,1,222.87522104623585
45,0,1,254.32372843742505
45,0,2,243.02786986404902
45,0,2,214.62707261349857
45,0,2,217.93612728108974
45,0,2,224.76731250241005
45,0,2,234.689939822442
45,0,2,226.32514749004082
45,0,2,223.93630348847876
45,0,2,256.01022772871124
45,0,2,235.82368427702642
45,0,2,205.5648925330072
45,0,3,234.26569015314806
45,0,3,204.75908640467276
45,0,3,218.0621431787601
45,0,3,212.75566460635946
45,0,3,233.84643605153576
45,0,3,239.77502326532237
45,0,3,198.23776374884295
45,0,3,250.85858007757417
45,0,3,243.27443959612165
45,0,3,224.71459417091887
45,0,4,262.051467632652
45,0,4,230.90960972515916
45,0,4,229.8865637929771
45,0,4,247.03202779424555
45,0,4,230.560934144386
45,0,4,235.22965215502452
45,0,4,214.28574232519665
45,0,4,208.25142348273903
45,0,4,223.54861233737967
45,0,4,223.776277676186
45,1,0,216.08447875750852
45,1,0,270.65540675624436
45,1,0,229.4424288972582
45,1,0,235.75924180690495
45,1,0,236.43662101396498
45,1,0,257.4423907262642
45,1,0,236.75981223102582
45,1,0,265.7296948163181
45,1,0,266.8991558603364
45,1,0,254.5615645975105
45,1,0,243.57670336540116
45,1,0,223.8794792562122
45,1,0,265.1558641166731
45,1,0,221.07754252746037
45,1,0,225.68683430196904
45,1,0,254.72560595981054
45,1,0,237.85083390114062
45,1,0,242.5265502610979
45,1,0,242.07237029789553
45,1,0,249.38604044019723
45,1,0,250.77651362121895
45,1,0,243.8332806733558
45,1,0,243.54645943173972
45,1,0,254.8528609034631
45,1,0,251.99462867950103
45,1,0,252.53148169354392
45,1,1,226.78153775294032
45,1,1,231.0631532037396
45,1,1,241.61981900028232
45,1,1,241.10129303994364
45,1,1,246.05916347171166
45,1,1,247.10350131766228
45,1,1,223.82061844380542
45,1,1,271.1017522788884
45,1,1,232.97673874698043
45,1,1,240.51539590529273
45,1,1,213.51287433230647
45,1,1,242.5818098651547
45,1,1,278.165854177053
45,1,1,226.6971098942023
45,1,1,273.2467152623025
45,1,1,255.30671730791647
45,1,1,225.41405650484975
45,1,1,243.37812183476476
45,1,1,218.04821592462523
45,1,1,208.81237885851084
45,1,1,230.3961822124229
45,1,1,239.03274731800767
45,1,2,237.3394687228594
45,1,3,244.1904944869927
45,1,4,248.11990227086736
45,1,4,251.15864090616375
45,1,4,266.8661849960823
45,1,4,246.86938700932285
46,0,0,215.58212407731273
46,0,0,249.963674187856
46,0,0,223.30662404498773
46,0,0,230.39540658282337
46,0,0,243.4781110953163
46,0,0,220.86739570923237
46,0,0,200.70139981441042
46,0,0,224.12845226010216
46,0,0,228.59757971626036
46,0,0,222.13361113750662
46,0,0,219.85537470834197
46,0,0,226.5746773914537
46,0,0,257.5618269540332
46,0,0,243.07598351881114
46,0,1,220.47473801023938
46,0,1,212.30023044869273
46,0,1,229.88431859752518
46,0,1,244.390755827142
46,0,1,225.46021016853877
46,0,1,262.6673265430273
46,0,1,243.0008980842834
46,0,1,243.49719402459831
46,0,1,231.15415719179867
46,0,1,235.7349241270473
46,0,1,234.42581332148643
46,0,1,214.0918401461526
46,0,1,220.9417789089491
46,0,1,230.79960574171022
46,0,1,234.38148453043948
46,0,2,238.85610271571522
46,0,2,231.31713475466142
46,0,2,222.9086015379296
46,0,2,185.8301377889829
46,0,2,243.97518018822126
46,0,3,241.63448554108356
46,0,3,228.39372797664453
46,0,4,251.2312638363269
46,0,4,231.5428158050985
46,1,0,258.37248062762393
46,1,1,222.07635965171033
46,1,1,233.54170360077524
46,1,1,217.674983421257
46,1,1,249.90279376597178
46,1,1,243.7650660089463
46,1,1,254.15237670059716
46,1,1,224.46596526262618
46,1,1,218.84132974124034
46,1,1,253.92462110902946
46,1,1,216.6084500517564
46,1,1,238.4359975034267
46,1,1,245.44297839311068
46,1,1,254.87138335496297
46,1,1,249.3520462168026
46,1,1,208.73686963102597
46,1,1,210.75851649411396
46,1,1,237.77046194032226
46,1,3,230.1901313237287
46,1,3,225.95402795579662
47,0,0,245.13765537358913
47,0,0,249.72564262485133
47,0,0,233.11287164399062
47,0,0,207.81721890501956
47,0,0,228.33330039360123
47,0,0,233.58894216436562
47,0,0,208.44021670829756
47,0,0,213.95275137559736
47,0,0,229.91650946621053
47,0,0,226.50228137024794
47,0,0,229.06138507811104
47,0,0,221.66269972910536
47,0,0,193.4704416643105
47,0,0,258.0314566179608
47,0,0,213.69606607062408
47,0,0,211.79705520417036
47,0,0,225.65880535210616
47,0,0,226.2133236476874
47,0,0,239.27533885054288
47,0,0,231.52158390390173
47,0,0,220.20623242620735
47,0,0,244.88163812681825
47,0,0,232.92052181337107
47,0,0,226.20276545349236
47,0,1,224.43811668224316
47,0,1,272.4217882278055
47,0,1,180.36987447090303
47,0,1,235.32969627862275
47,0,1,225.77604614983966
47,0,1,240.5834156228169
47,0,1,259.4265272948386
47,0,1,239.4987424470679
47,0,1,224.09120637941595
47,0,1,242.80092604781072
47,0,1,240.6438073703345
47,0,2,231.6556951876147
47,0,2,231.24106448758525
47,0,2,229.65493851391233
47,0,2,241.89459854192182
47,0,3,222.12701332997358
47,0,3,230.3561136981205
47,0,3,223.01380431074125
47,0,3,237.9997258317803
47,0,3,214.86019387942008
47,0,3,224.56885278189435
47,0,4,239.03708309493456
47,1,0,227.49239256729155
47,1,0,252.04717743078007
47,1,0,224.52269589819787
47,1,0,242.83699686708022
47,1,0,242.70308995232958
47,1,0,257.3800665217047
47,1,0,266.82630276036184
47,1,1,236.60750221854738
47,1,1,259.4120847365883
47,1,1,234.20682434705006
47,1,1,223.09818238406802
47,1,1,251.39798766357535
47,1,1,223.2622313151687
47,1,1,255.8486658719911
47,1,1,253.3911993438885
48,0,0,231.08796288988424
48,0,0,244.30570796670483
48,0,0,242.09426849282167
48,0,0,191.85270162425456
48,0,0,210.06141109999686
48,0,0,243.4045659307011
48,0,0,258.10260888291145
48,0,0,207.59432926150845
48,0,0,241.49323229012148
48,0,0,238.54417359003776
48,0,0,240.3285722790219
48,0,0,193.3346155764063
48,0,0,233.88530762769668
48,0,0,246.78789635789926
48,0,0,241.73467416355098
48,0,0,237.81551238679313
48,0,0,269.4326633344151
48,0,0,237.73171116596282
48,0,0,197.47812331207544
48,0,0,217.86503178368645
48,0,0,239.00773869335367
48,0,0,239.00424642748612
48,0,0,252.119001989509
48,0,0,214.33354138844368
48,0,0,236.00092825187392
48,0,0,221.6622386120999
48,0,1,225.36136475896788
48,0,1,205.77889976974188
48,0,1,235.93871116360208
48,0,1,242.98381657997697
48,0,1,229.5273438215589
48,0,1,228.0073594350904
48,0,1,234.39887740133173
48,0,1,238.88981033153755
48,0,1,240.3460588694855
48,0,1,227.21404821715413
48,0,1,223.82229262484066
48,0,1,253.8452179209384
48,0,1,222.0580485214668
48,0,1,242.78779857077816
48,0,2,223.7863697365072
48,0,2,222.65937576249445
48,0,4,212.86757262877288
48,0,4,218.13318357196033
48,1,0,219.58369466872426
48,1,0,193.39325984024705
48,1,0,247.44910237336506
48,1,0,256.4080828097946
48,1,0,240.51915171479564
48,1,0,226.9916084243366
48,1,1,225.52326131958338
48,1,1,228.30868337619276
48,1,1,220.1198316605017
48,1,1,236.43741861527616
48,1,1,230.79104092831017
48,1,1,260.6507189124624
48,1,1,191.0161605973388
49,0,0,197.15112102255821
49,0,0,246.47894912662076
49,0,0,208.85023715813495
49,0,0,236.6700798917356
49,0,0,243.39520593327495
49,0,0,241.09309255918714
49,0,0,254.32975760223255
49,0,0,226.47460912260277
49,0,0,227.38044649305303
49,0,0,213.64843929250878
49,0,0,232.79210210271611
49,0,1,225.30884147043741
49,0,1,214.48758382296205
49,0,1,210.88619511531195
49,0,1,220.63131637382807
49,0,1,225.4713854415797
49,0,1,245.77393243592343
49,0,3,212.61751833303572
49,0,3,225.30730889663596
49,0,4,221.38361809087908
49,1,0,257.33069694740936
49,1,0,236.50076769337298
49,1,0,232.36497913028336
49,1,0,217.59722556980114
49,1,0,247.7894675273904
49,1,1,252.8089835376373
49,1,1,257.3311117653308
49,1,1,243.97361882643867
49,1,1,250.80845998935226
49,1,1,241.68314136106778
49,1,1,248.9197654372925
49,1,3,212.3862870923524
4,0,1,232.92700238725052
4,1,0,223.60969446956616
4,1,0,285.564672210003
4,1,1,223.29114762579215
4,1,1,241.9361836635541
4,1,1,246.08352969038486
4,1,1,240.39322651079988
50,0,0,256.638071541594
50,0,0,223.81097075312923
50,0,0,216.51831737592084
50,0,0,239.21739008986626
50,0,0,258.92636650260806
50,0,0,227.64667566026617
50,0,0,263.5896610948093
50,0,0,245.8545958115431
50,0,0,240.25845168497202
50,0,0,266.30968168801667
50,0,0,249.4625033723069
50,0,0,246.08137260942112
50,0,0,225.0802409932499
50,0,0,216.67321978016366
50,0,0,209.82919365586991
50,0,0,216.15141425891005
50,0,0,246.46030546187225
50,0,0,231.67186479268923
50,0,0,218.39614554302554
50,0,0,239.47563985712605
50,0,0,226.1798693828618
50,0,0,209.83763495618066
50,0,0,226.84954954175095
50,0,0,237.66420483910534
50,0,0,221.47365586060255
50,0,0,226.8965506013825
50,0,0,247.54651344957594
50,0,0,264.46821699473253
50,0,0,226.98779340365923
50,0,0,252.09212251218673
50,0,0,244.5012541280637
50,0,0,249.15328819975863
50,0,0,223.90166671767713
50,0,0,190.91366426967588
50,0,0,225.56800819348572
50,0,0,219.71869112840807
50,0,0,207.43156539762856
50,0,0,213.13480245607718
50,0,0,208.38369282906
50,0,0,213.1327188350461
50,0,0,252.31440491092408
50,0,0,232.97066138458166
50,0,0,210.89470933705297
50,0,0,253.22928689599348
50,0,0,247.62852552483062
50,0,0,247.269436051783
50,0,0,238.02635861783105
50,0,0,230.53996193235685
50,0,0,236.88514735978748
50,0,0,223.94532302327946
50,0,0,261.4030509150292
50,0,0,242.1437639512228
50,0,0,237.0371347114747
50,0,0,253.1875783349306
50,0,0,217.17063866107668
50,0,0,222.50036154093993
50,0,0,241.6022982427546
50,0,0,247.55079034461576
50,0,0,238.99808490054264
50,0,0,225.48100440623455
50,0,0,249.15046332262142
50,0,0,257.1365840653988
50,0,0,239.50311133935372
50,0,0,213.75985212530327
50,0,0,229.06177760868502
50,0,1,246.56235586209783
50,0,1,233.69570475999706
50,0,1,243.48621817590464
50,0,1,234.789072195088
50,0,1,261.5228754189823
50,0,1,236.92004481816147
50,0,1,227.0502528672214
50,0,1,231.02140510022917
50,0,1,235.23877120599198
50,0,1,225.361611822653
50,0,1,214.2251905498915
50,0,1,234.60190652138914
50,0,1,251.47998342029223
50,0,1,235.8493616615034
50,0,1,233.1949296921269
50,0,1,253.4471627171936
50,0,1,214.2398893586397
50,0,1,228.8342626813632
50,0,1,234.63049675137424
50,0,1,225.0400455224145
50,0,1,248.46731485228406
50,0,1,244.77123206813792
50,0,1,244.92069029531984
50,0,1,250.56523450269302
50,0,1,232.71232224159058
50,0,1,226.75032687726704
50,0,1,233.5015939367861
50,0,1,238.34431703579156
50,0,1,213.35084212319163
50,0,1,247.88726416071967
50,0,2,229.93820350953627
50,0,2,242.35104943985357
50,0,2,249.55205932458813
